Time,Postmile (Abs),Postmile (CA),VDS,Speed,# Lane Points,% Observed
16:00,3.58,R5.73,764125,45.47,108,0.00
16:00,3.59,R5.74,764130,37.20,108,66.67
16:00,4.01,R6.16,718412,35.73,180,0.00
16:00,4.35,R6.5,763336,32.70,144,53.47
16:00,4.58,R6.73,717008,42.53,180,60.00
16:00,5.07,R7.22,717009,28.20,180,100.00
16:00,5.65,R7.8,768584,35.97,180,60.00
16:00,5.84,R7.99,717011,43.00,180,0.00
16:00,6.21,R8.36,716036,38.20,180,100.00
16:00,6.60,R8.75,717014,31.80,144,100.00
16:00,6.86,R9.01,717016,31.70,144,100.00
16:00,7.06,R9.21,717020,30.37,144,100.00
16:00,7.36,R9.51,717022,31.43,180,100.00
16:00,7.65,R9.8,718415,32.57,180,0.00
16:00,8.08,R10.23,763963,36.20,144,100.00
16:00,8.15,R10.3,764249,40.17,144,100.00
16:00,8.38,R10.53,717028,45.13,144,0.00
16:00,8.55,R10.7,716047,63.43,144,0.00
16:00,8.91,R11.06,716050,35.60,144,0.00
16:00,9.39,R11.54,717032,38.53,180,100.00
16:00,10.08,R12.23,717035,35.60,180,60.00
16:00,10.30,R12.45,763346,36.43,144,100.00
16:00,10.43,R12.58,716057,37.67,144,0.00
16:00,10.80,R12.95,717039,30.43,180,100.00
16:00,11.29,R13.44,737184,26.23,144,0.00
16:00,11.38,R13.53,717042,35.10,144,0.00
16:00,11.80,R13.95,718335,21.47,180,80.00
16:00,11.97,14.12,717046,22.30,180,80.00
16:00,12.09,14.24,759385,29.13,144,0.00
16:00,12.22,14.37,764026,43.03,108,0.00
16:00,12.66,14.81,759280,65.07,108,0.00
16:00,12.76,14.91,718419,37.20,144,0.00
16:00,13.63,15.78,763453,30.93,144,100.00
16:00,14.06,16.21,718421,36.97,180,0.00
16:00,14.69,16.84,763458,67.27,180,0.00
16:00,15.25,17.4,737158,67.27,180,0.00
16:00,15.45,17.6,737313,67.27,180,0.00
16:00,16.42,S.18,737320,63.03,108,0.00
16:00,16.76,S.52,716028,65.60,108,33.33
16:00,17.03,18.53,716067,59.10,108,0.00
16:00,17.25,18.75,716069,54.33,144,100.00
16:00,17.53,19.03,716072,52.90,216,0.00
16:00,17.81,19.31,717059,50.43,216,83.33
16:00,18.16,19.66,716075,54.30,216,100.00
16:00,18.55,20.05,716078,55.30,216,94.44
16:00,19.16,20.66,765098,52.27,144,0.00
16:00,19.29,20.79,716081,46.00,144,100.00
16:00,19.54,21.04,737344,46.10,144,100.00
16:00,19.75,21.25,717070,45.47,144,100.00
16:00,20.04,21.54,716085,37.67,144,100.00
16:00,20.51,22.01,716087,37.73,180,100.00
16:00,20.90,22.397,765451,42.53,144,100.00
16:00,21.41,22.91,716092,35.10,144,100.00
16:00,21.79,23.29,717077,32.53,144,100.00
16:00,21.88,23.38,717075,31.47,144,100.00
16:00,22.43,23.93,717089,34.13,144,100.00
16:00,22.53,24.029,717083,36.37,144,0.00
16:00,22.82,24.32,717084,18.83,144,0.00
16:00,23.27,24.77,717093,26.47,144,100.00
16:00,23.37,24.87,717097,28.43,144,91.67
16:00,23.76,25.26,717105,26.27,144,100.00
16:00,23.89,25.39,717110,30.13,144,100.00
16:00,24.27,25.77,717114,29.67,144,100.00
16:00,24.39,25.89,718445,31.27,144,83.33
16:00,24.81,26.31,717123,36.00,144,100.00
16:00,25.29,26.79,717127,51.27,144,100.00
16:00,25.44,26.94,717131,54.63,144,83.33
16:00,25.62,27.12,717133,58.20,144,33.33
16:00,26.33,27.83,717136,62.03,180,100.00
16:00,26.59,28.09,716126,61.80,144,0.00
16:00,27.28,28.78,717146,58.60,144,100.00
16:00,27.60,29.1,774440,62.67,180,100.00
16:00,28.01,29.51,717152,62.87,144,0.00
16:00,28.48,29.98,717155,63.43,144,0.00
16:00,29.19,30.69,717156,58.83,144,0.00
16:00,29.80,31.3,768173,61.80,144,66.67
16:00,30.50,32,775552,38.10,180,0.00
16:00,30.81,32.31,717165,27.43,144,100.00
16:00,31.00,32.5,775030,34.97,144,0.00
16:00,31.96,33.46,717174,65.87,144,0.00
16:00,32.50,34,764222,65.87,144,0.00
16:00,32.94,34.44,717179,65.87,144,0.00
16:00,33.40,34.9,763695,66.57,180,0.00
16:00,33.86,35.36,717185,66.57,144,0.00
16:00,34.00,35.5,717190,66.57,144,0.00
16:00,34.40,35.9,716152,65.87,144,0.00
16:00,34.96,36.46,717195,65.87,144,0.00
16:00,35.06,36.564,717198,65.87,144,0.00
16:00,35.50,37,764217,65.87,144,0.00
16:00,36.09,37.59,717205,65.87,144,0.00
16:00,36.59,38.09,718118,65.87,144,0.00
16:00,36.98,38.48,717214,66.57,180,0.00
16:00,37.45,38.95,717219,66.57,180,0.00
16:00,37.64,39.14,718119,66.57,180,0.00
16:00,39.09,40.59,763479,66.57,180,0.00
16:00,40.48,41.98,717236,67.27,180,0.00
16:00,41.26,42.76,716181,48.93,180,0.00
16:00,42.26,43.76,717241,46.87,144,100.00
16:00,42.63,44.13,717243,47.97,144,100.00
16:00,43.18,44.68,716187,48.93,144,65.97
16:00,43.66,45.16,717247,50.00,144,0.00
16:00,44.12,45.623,768328,48.73,144,0.00
16:00,44.51,46.01,717251,46.30,144,100.00
16:00,45.06,46.56,717254,45.00,144,100.00
16:00,45.70,47.2,774729,47.77,144,66.67
16:00,45.74,47.24,717257,47.17,144,66.67
16:00,46.37,47.87,717260,36.37,144,100.00
16:00,46.70,48.2,774744,49.63,144,75.00
17:00,0.18,R2.33,759257,57.53,108,100.00
17:00,0.48,R2.63,737229,49.97,108,66.67
17:00,0.93,R3.08,737237,25.50,108,100.00
17:00,1.34,R3.49,737246,41.10,108,0.00
17:00,1.78,R3.93,737257,34.60,144,100.00
17:00,2.35,R4.5,765506,17.90,144,100.00
17:00,2.53,R4.68,737278,59.37,144,100.00
17:00,3.06,R5.21,764054,27.53,144,100.00
17:00,3.46,R5.61,718410,35.27,108,100.00
17:00,3.58,R5.73,764125,40.30,108,0.00
17:00,3.59,R5.74,764130,28.57,108,66.67
17:00,4.01,R6.16,718412,31.43,180,0.00
17:00,4.35,R6.5,763336,29.77,144,57.64
17:00,4.58,R6.73,717008,41.00,180,60.00
17:00,5.07,R7.22,717009,24.73,180,100.00
17:00,5.65,R7.8,768584,31.43,180,60.00
17:00,5.84,R7.99,717011,38.63,180,0.00
17:00,6.21,R8.36,716036,31.40,180,100.00
17:00,6.60,R8.75,717014,22.40,144,100.00
17:00,6.86,R9.01,717016,23.33,144,100.00
17:00,7.06,R9.21,717020,20.83,144,100.00
17:00,7.36,R9.51,717022,21.97,180,100.00
17:00,7.65,R9.8,718415,24.43,180,0.00
17:00,8.08,R10.23,763963,28.80,144,100.00
17:00,8.15,R10.3,764249,33.10,144,100.00
17:00,8.38,R10.53,717028,40.17,144,0.00
17:00,8.55,R10.7,716047,61.00,144,0.00
17:00,8.91,R11.06,716050,31.90,144,0.00
17:00,9.39,R11.54,717032,34.53,180,100.00
17:00,10.08,R12.23,717035,33.40,180,60.00
17:00,10.30,R12.45,763346,39.23,144,100.00
17:00,10.43,R12.58,716057,42.53,144,0.00
17:00,10.80,R12.95,717039,36.23,180,100.00
17:00,11.29,R13.44,737184,31.83,144,0.00
17:00,11.38,R13.53,717042,35.40,144,0.00
17:00,11.80,R13.95,718335,22.60,180,80.00
17:00,11.97,14.12,717046,21.47,180,80.00
17:00,12.09,14.24,759385,28.90,144,0.00
17:00,12.22,14.37,764026,39.97,108,0.00
17:00,12.66,14.81,759280,65.33,108,0.00
17:00,12.76,14.91,718419,37.90,144,0.00
17:00,13.63,15.78,763453,31.43,144,100.00
17:00,14.06,16.21,718421,37.50,180,0.00
17:00,14.69,16.84,763458,66.63,180,0.00
17:00,15.25,17.4,737158,66.63,180,0.00
17:00,15.45,17.6,737313,66.63,180,0.00
17:00,16.42,S.18,737320,61.70,108,0.00
17:00,16.76,S.52,716028,64.60,108,33.33
17:00,17.03,18.53,716067,59.30,108,0.00
17:00,17.25,18.75,716069,57.63,144,100.00
17:00,17.53,19.03,716072,53.33,216,0.00
17:00,17.81,19.31,717059,48.80,216,83.33
17:00,18.16,19.66,716075,53.00,216,100.00
17:00,18.55,20.05,716078,53.83,216,94.44
17:00,19.16,20.66,765098,48.50,144,0.00
17:00,19.29,20.79,716081,38.23,144,100.00
17:00,19.54,21.04,737344,33.00,144,100.00
17:00,19.75,21.25,717070,32.73,144,100.00
17:00,20.04,21.54,716085,30.93,144,100.00
17:00,20.51,22.01,716087,37.70,180,100.00
17:00,20.90,22.397,765451,38.20,144,100.00
17:00,21.41,22.91,716092,37.03,144,100.00
17:00,21.79,23.29,717077,33.77,144,100.00
17:00,21.88,23.38,717075,33.00,144,100.00
17:00,22.43,23.93,717089,34.03,144,100.00
17:00,22.53,24.029,717083,35.97,144,0.00
17:00,22.82,24.32,717084,17.83,144,0.00
17:00,23.27,24.77,717093,26.40,144,100.00
17:00,23.37,24.87,717097,30.67,144,91.67
17:00,23.76,25.26,717105,28.67,144,100.00
17:00,23.89,25.39,717110,32.23,144,100.00
17:00,24.27,25.77,717114,30.97,144,100.00
17:00,24.39,25.89,718445,31.83,144,83.33
17:00,24.81,26.31,717123,35.50,144,100.00
17:00,25.29,26.79,717127,51.33,144,100.00
17:00,25.44,26.94,717131,53.80,144,83.33
17:00,25.62,27.12,717133,52.73,144,33.33
17:00,26.33,27.83,717136,55.67,180,100.00
17:00,26.59,28.09,716126,57.20,144,0.00
17:00,27.28,28.78,717146,51.23,144,100.00
17:00,27.60,29.1,774440,53.77,180,100.00
17:00,28.01,29.51,717152,58.13,144,0.00
17:00,28.48,29.98,717155,61.00,144,0.00
17:00,29.19,30.69,717156,56.80,144,0.00
17:00,29.80,31.3,768173,58.27,144,63.89
17:00,30.50,32,775552,38.07,180,0.00
17:00,30.81,32.31,717165,27.13,144,100.00
17:00,31.00,32.5,775030,35.07,144,0.00
17:00,31.96,33.46,717174,64.83,144,0.00
17:00,32.50,34,764222,64.83,144,0.00
17:00,32.94,34.44,717179,64.83,144,0.00
17:00,33.40,34.9,763695,65.50,180,0.00
17:00,33.86,35.36,717185,65.97,144,0.00
17:00,34.00,35.5,717190,65.97,144,0.00
17:00,34.40,35.9,716152,64.83,144,0.00
17:00,34.96,36.46,717195,64.83,144,0.00
17:00,35.06,36.564,717198,64.83,144,0.00
17:00,35.50,37,764217,64.83,144,0.00
17:00,36.09,37.59,717205,64.83,144,0.00
17:00,36.59,38.09,718118,64.83,144,0.00
17:00,36.98,38.48,717214,65.50,180,0.00
17:00,37.45,38.95,717219,65.50,180,0.00
17:00,37.64,39.14,718119,65.50,180,0.00
17:00,39.09,40.59,763479,65.50,180,0.00
17:00,40.48,41.98,717236,66.63,180,0.00
17:00,41.26,42.76,716181,46.73,180,0.00
17:00,42.26,43.76,717241,44.03,144,100.00
17:00,42.63,44.13,717243,45.03,144,100.00
17:00,43.18,44.68,716187,45.90,144,66.67
17:00,43.66,45.16,717247,48.03,144,0.00
17:00,44.12,45.623,768328,48.70,144,0.00
17:00,44.51,46.01,717251,45.77,144,100.00
17:00,45.06,46.56,717254,48.33,144,100.00
17:00,45.70,47.2,774729,51.37,144,66.67
17:00,45.74,47.24,717257,51.63,144,66.67
17:00,46.37,47.87,717260,43.97,144,100.00
17:00,46.70,48.2,774744,53.10,144,75.00
18:00,0.18,R2.33,759257,62.90,108,100.00
18:00,0.48,R2.63,737229,59.40,108,66.67
18:00,0.93,R3.08,737237,42.67,108,100.00
18:00,1.34,R3.49,737246,47.63,108,0.00
18:00,1.78,R3.93,737257,43.10,144,100.00
18:00,2.35,R4.5,765506,26.87,144,100.00
18:00,2.53,R4.68,737278,59.83,144,100.00
18:00,3.06,R5.21,764054,29.50,144,100.00
18:00,3.46,R5.61,718410,38.03,108,100.00
18:00,3.58,R5.73,764125,42.03,108,0.00
18:00,3.59,R5.74,764130,31.70,108,66.67
18:00,4.01,R6.16,718412,34.47,180,0.00
18:00,4.35,R6.5,763336,31.93,144,53.47
18:00,4.58,R6.73,717008,42.50,180,60.00
18:00,5.07,R7.22,717009,26.37,180,100.00
18:00,5.65,R7.8,768584,34.20,180,60.00
18:00,5.84,R7.99,717011,40.97,180,0.00
18:00,6.21,R8.36,716036,34.43,180,100.00
18:00,6.60,R8.75,717014,27.90,144,100.00
18:00,6.86,R9.01,717016,23.17,144,100.00
18:00,7.06,R9.21,717020,19.73,144,100.00
18:00,7.36,R9.51,717022,20.53,180,100.00
18:00,7.65,R9.8,718415,23.27,180,0.00
18:00,8.08,R10.23,763963,29.33,144,100.00
18:00,8.15,R10.3,764249,33.47,144,100.00
18:00,8.38,R10.53,717028,40.40,144,0.00
18:00,8.55,R10.7,716047,60.80,144,0.00
18:00,8.91,R11.06,716050,31.63,144,0.00
18:00,9.39,R11.54,717032,34.80,180,100.00
18:00,10.08,R12.23,717035,33.07,180,60.00
18:00,10.30,R12.45,763346,32.10,144,100.00
18:00,10.43,R12.58,716057,36.37,144,0.00
18:00,10.80,R12.95,717039,30.60,180,100.00
18:00,11.29,R13.44,737184,26.13,144,0.00
18:00,11.38,R13.53,717042,33.73,144,0.00
18:00,11.80,R13.95,718335,20.20,180,80.00
18:00,11.97,14.12,717046,20.07,180,80.00
18:00,12.09,14.24,759385,26.67,144,0.00
18:00,12.22,14.37,764026,38.27,108,0.00
18:00,12.66,14.81,759280,65.00,108,0.00
18:00,12.76,14.91,718419,43.87,144,0.00
18:00,13.63,15.78,763453,40.40,144,100.00
18:00,14.06,16.21,718421,43.30,180,0.00
18:00,14.69,16.84,763458,66.93,180,0.00
18:00,15.25,17.4,737158,66.93,180,0.00
18:00,15.45,17.6,737313,66.93,180,0.00
18:00,16.42,S.18,737320,62.27,108,0.00
18:00,16.76,S.52,716028,65.03,108,33.33
18:00,17.03,18.53,716067,59.57,108,0.00
18:00,17.25,18.75,716069,60.67,144,100.00
18:00,17.53,19.03,716072,57.10,216,0.00
18:00,17.81,19.31,717059,57.93,216,83.33
18:00,18.16,19.66,716075,59.20,216,100.00
18:00,18.55,20.05,716078,58.07,216,94.44
18:00,19.16,20.66,765098,53.23,144,0.00
18:00,19.29,20.79,716081,46.13,144,100.00
18:00,19.54,21.04,737344,45.13,144,100.00
18:00,19.75,21.25,717070,42.90,144,100.00
18:00,20.04,21.54,716085,40.87,144,100.00
18:00,20.51,22.01,716087,45.87,180,100.00
18:00,20.90,22.397,765451,47.83,144,100.00
18:00,21.41,22.91,716092,43.03,144,100.00
18:00,21.79,23.29,717077,38.60,144,98.61
18:00,21.88,23.38,717075,36.67,144,100.00
18:00,22.43,23.93,717089,36.73,144,100.00
18:00,22.53,24.029,717083,38.17,144,0.00
18:00,22.82,24.32,717084,26.63,144,0.00
18:00,23.27,24.77,717093,30.53,144,100.00
18:00,23.37,24.87,717097,30.77,144,91.67
18:00,23.76,25.26,717105,25.80,144,100.00
18:00,23.89,25.39,717110,29.20,144,100.00
18:00,24.27,25.77,717114,30.73,144,100.00
18:00,24.39,25.89,718445,31.30,144,83.33
18:00,24.81,26.31,717123,34.73,144,100.00
18:00,25.29,26.79,717127,51.90,144,100.00
18:00,25.44,26.94,717131,55.07,144,83.33
18:00,25.62,27.12,717133,54.53,144,33.33
18:00,26.33,27.83,717136,57.30,180,100.00
18:00,26.59,28.09,716126,56.63,144,0.00
18:00,27.28,28.78,717146,48.47,144,100.00
18:00,27.60,29.1,774440,52.30,180,100.00
18:00,28.01,29.51,717152,56.70,144,0.00
18:00,28.48,29.98,717155,60.80,144,0.00
18:00,29.19,30.69,717156,56.40,144,0.00
18:00,29.80,31.3,768173,56.97,144,66.67
18:00,30.50,32,775552,39.37,180,0.00
18:00,30.81,32.31,717165,28.07,144,100.00
18:00,31.00,32.5,775030,35.27,144,0.00
18:00,31.96,33.46,717174,64.70,144,0.00
18:00,32.50,34,764222,64.70,144,0.00
18:00,32.94,34.44,717179,64.70,144,0.00
18:00,33.40,34.9,763695,65.37,180,0.00
18:00,33.86,35.36,717185,66.27,144,0.00
18:00,34.00,35.5,717190,66.27,144,0.00
18:00,34.40,35.9,716152,64.70,144,0.00
18:00,34.96,36.46,717195,64.70,144,0.00
18:00,35.06,36.564,717198,64.70,144,0.00
18:00,35.50,37,764217,64.70,144,0.00
18:00,36.09,37.59,717205,64.70,144,0.00
18:00,36.59,38.09,718118,64.70,144,0.00
18:00,36.98,38.48,717214,65.37,180,0.00
18:00,37.45,38.95,717219,65.37,180,0.00
18:00,37.64,39.14,718119,65.37,180,0.00
18:00,39.09,40.59,763479,65.37,180,0.00
18:00,40.48,41.98,717236,66.93,180,0.00
18:00,41.26,42.76,716181,50.33,180,0.00
18:00,42.26,43.76,717241,48.43,144,100.00
18:00,42.63,44.13,717243,49.70,144,100.00
18:00,43.18,44.68,716187,49.90,144,66.67
18:00,43.66,45.16,717247,51.23,144,0.00
18:00,44.12,45.623,768328,49.90,144,0.00
18:00,44.51,46.01,717251,48.33,144,100.00
18:00,45.06,46.56,717254,50.13,144,100.00
18:00,45.70,47.2,774729,52.33,144,66.67
18:00,45.74,47.24,717257,52.33,144,66.67
18:00,46.37,47.87,717260,48.67,144,100.00
18:00,46.70,48.2,774744,53.43,144,75.00
19:00,0.18,R2.33,759257,65.00,108,100.00
19:00,0.48,R2.63,737229,62.93,108,66.67
19:00,0.93,R3.08,737237,62.83,108,100.00
19:00,1.34,R3.49,737246,58.93,108,0.00
19:00,1.78,R3.93,737257,60.63,144,100.00
19:00,2.35,R4.5,765506,46.10,144,100.00
19:00,2.53,R4.68,737278,61.83,144,100.00
19:00,3.06,R5.21,764054,46.43,144,100.00
19:00,3.46,R5.61,718410,48.30,108,100.00
19:00,3.58,R5.73,764125,49.33,108,0.00
19:00,3.59,R5.74,764130,44.53,108,66.67
19:00,4.01,R6.16,718412,39.47,180,0.00
19:00,4.35,R6.5,763336,42.30,144,52.08
19:00,4.58,R6.73,717008,50.20,180,60.00
19:00,5.07,R7.22,717009,40.70,180,100.00
19:00,5.65,R7.8,768584,45.67,180,60.00
19:00,5.84,R7.99,717011,47.90,180,0.00
19:00,6.21,R8.36,716036,42.13,180,100.00
19:00,6.60,R8.75,717014,34.60,144,100.00
19:00,6.86,R9.01,717016,33.27,144,100.00
19:00,7.06,R9.21,717020,31.63,144,100.00
19:00,7.36,R9.51,717022,32.13,180,100.00
19:00,7.65,R9.8,718415,33.70,180,0.00
19:00,8.08,R10.23,763963,34.27,144,100.00
19:00,8.15,R10.3,764249,38.93,144,100.00
19:00,8.38,R10.53,717028,44.20,144,0.00
19:00,8.55,R10.7,716047,66.10,144,0.00
19:00,8.91,R11.06,716050,31.90,144,0.00
19:00,9.39,R11.54,717032,34.40,180,100.00
19:00,10.08,R12.23,717035,33.80,180,60.00
19:00,10.30,R12.45,763346,30.97,144,100.00
19:00,10.43,R12.58,716057,42.17,144,0.00
19:00,10.80,R12.95,717039,37.67,180,100.00
19:00,11.29,R13.44,737184,33.10,144,0.00
19:00,11.38,R13.53,717042,39.47,144,0.00
19:00,11.80,R13.95,718335,27.23,180,80.00
19:00,11.97,14.12,717046,26.33,180,80.00
19:00,12.09,14.24,759385,32.30,144,0.00
19:00,12.22,14.37,764026,50.20,108,0.00
19:00,12.66,14.81,759280,65.73,108,0.00
19:00,12.76,14.91,718419,49.53,144,0.00
19:00,13.63,15.78,763453,48.30,144,100.00
19:00,14.06,16.21,718421,48.73,180,0.00
19:00,14.69,16.84,763458,68.97,180,0.00
19:00,15.25,17.4,737158,68.97,180,0.00
19:00,15.45,17.6,737313,68.97,180,0.00
19:00,16.42,S.18,737320,62.87,108,0.00
19:00,16.76,S.52,716028,65.93,108,33.33
19:00,17.03,18.53,716067,59.90,108,0.00
19:00,17.25,18.75,716069,63.50,144,100.00
19:00,17.53,19.03,716072,59.27,216,0.00
19:00,17.81,19.31,717059,64.00,216,83.33
19:00,18.16,19.66,716075,64.60,216,100.00
19:00,18.55,20.05,716078,63.60,216,94.44
19:00,19.16,20.66,765098,58.63,144,0.00
19:00,19.29,20.79,716081,53.90,144,100.00
19:00,19.54,21.04,737344,51.77,144,100.00
19:00,19.75,21.25,717070,49.40,144,100.00
19:00,20.04,21.54,716085,48.67,144,100.00
19:00,20.51,22.01,716087,54.33,180,100.00
19:00,20.90,22.397,765451,54.27,144,100.00
19:00,21.41,22.91,716092,51.53,144,100.00
19:00,21.79,23.29,717077,44.93,144,100.00
19:00,21.88,23.38,717075,43.07,144,100.00
19:00,22.43,23.93,717089,43.57,144,100.00
19:00,22.53,24.029,717083,45.27,144,0.00
19:00,22.82,24.32,717084,46.77,144,0.00
19:00,23.27,24.77,717093,52.73,144,100.00
19:00,23.37,24.87,717097,54.40,144,91.67
19:00,23.76,25.26,717105,51.27,144,100.00
19:00,23.89,25.39,717110,55.53,144,100.00
19:00,24.27,25.77,717114,54.60,144,100.00
19:00,24.39,25.89,718445,55.73,144,83.33
19:00,24.81,26.31,717123,55.10,144,100.00
19:00,25.29,26.79,717127,59.93,144,100.00
19:00,25.44,26.94,717131,60.53,144,83.33
19:00,25.62,27.12,717133,61.80,144,33.33
19:00,26.33,27.83,717136,64.83,180,100.00
19:00,26.59,28.09,716126,64.00,144,0.00
19:00,27.28,28.78,717146,61.03,144,100.00
19:00,27.60,29.1,774440,65.43,180,100.00
19:00,28.01,29.51,717152,65.20,144,0.00
19:00,28.48,29.98,717155,66.10,144,0.00
19:00,29.19,30.69,717156,61.57,144,0.00
19:00,29.80,31.3,768173,63.93,144,66.67
19:00,30.50,32,775552,47.77,180,0.00
19:00,30.81,32.31,717165,40.63,144,100.00
19:00,31.00,32.5,775030,45.53,144,0.00
19:00,31.96,33.46,717174,67.93,144,0.00
19:00,32.50,34,764222,67.93,144,0.00
19:00,32.94,34.44,717179,67.93,144,0.00
19:00,33.40,34.9,763695,68.63,180,0.00
19:00,33.86,35.36,717185,68.27,144,0.00
19:00,34.00,35.5,717190,68.27,144,0.00
19:00,34.40,35.9,716152,67.93,144,0.00
19:00,34.96,36.46,717195,67.93,144,0.00
19:00,35.06,36.564,717198,67.93,144,0.00
19:00,35.50,37,764217,67.93,144,0.00
19:00,36.09,37.59,717205,67.93,144,0.00
19:00,36.59,38.09,718118,67.93,144,0.00
19:00,36.98,38.48,717214,68.63,180,0.00
19:00,37.45,38.95,717219,68.63,180,0.00
19:00,37.64,39.14,718119,68.63,180,0.00
19:00,39.09,40.59,763479,68.63,180,0.00
19:00,40.48,41.98,717236,68.97,180,0.00
19:00,41.26,42.76,716181,57.90,180,0.00
19:00,42.26,43.76,717241,59.97,144,100.00
19:00,42.63,44.13,717243,60.17,144,100.00
19:00,43.18,44.68,716187,58.43,144,66.67
19:00,43.66,45.16,717247,57.07,144,0.00
19:00,44.12,45.623,768328,56.07,144,0.00
19:00,44.51,46.01,717251,57.17,144,100.00
19:00,45.06,46.56,717254,57.33,144,100.00
19:00,45.70,47.2,774729,59.33,144,66.67
19:00,45.74,47.24,717257,58.73,144,66.67
19:00,46.37,47.87,717260,56.43,144,100.00
19:00,46.70,48.2,774744,57.43,144,75.00
20:00,0.18,R2.33,759257,65.07,108,100.00
20:00,0.48,R2.63,737229,63.13,108,66.67
20:00,0.93,R3.08,737237,63.33,108,100.00
20:00,1.34,R3.49,737246,61.10,108,0.00
20:00,1.78,R3.93,737257,65.23,144,100.00
20:00,2.35,R4.5,765506,63.50,144,100.00
20:00,2.53,R4.68,737278,64.20,144,100.00
20:00,3.06,R5.21,764054,59.00,144,100.00
20:00,3.46,R5.61,718410,64.73,108,100.00
20:00,3.58,R5.73,764125,60.90,108,0.00
20:00,3.59,R5.74,764130,61.93,108,66.67
20:00,4.01,R6.16,718412,55.97,180,0.00
20:00,4.35,R6.5,763336,55.43,144,58.33
20:00,4.58,R6.73,717008,59.60,180,60.00
20:00,5.07,R7.22,717009,51.60,180,100.00
20:00,5.65,R7.8,768584,56.67,180,60.00
20:00,5.84,R7.99,717011,57.33,180,0.00
20:00,6.21,R8.36,716036,55.13,180,100.00
20:00,6.60,R8.75,717014,50.47,144,100.00
20:00,6.86,R9.01,717016,47.50,144,100.00
20:00,7.06,R9.21,717020,47.00,144,100.00
20:00,7.36,R9.51,717022,49.17,180,100.00
20:00,7.65,R9.8,718415,48.83,180,0.00
20:00,8.08,R10.23,763963,46.50,144,100.00
20:00,8.15,R10.3,764249,51.60,144,100.00
20:00,8.38,R10.53,717028,53.30,144,0.00
20:00,8.55,R10.7,716047,69.63,144,0.00
20:00,8.91,R11.06,716050,43.00,144,0.00
20:00,9.39,R11.54,717032,46.47,180,100.00
20:00,10.08,R12.23,717035,44.37,180,60.00
20:00,10.30,R12.45,763346,43.00,144,100.00
20:00,10.43,R12.58,716057,49.50,144,0.00
20:00,10.80,R12.95,717039,47.30,180,100.00
20:00,11.29,R13.44,737184,41.80,144,0.00
20:00,11.38,R13.53,717042,48.13,144,0.00
20:00,11.80,R13.95,718335,41.07,180,80.00
20:00,11.97,14.12,717046,41.87,180,80.00
20:00,12.09,14.24,759385,44.33,144,0.00
20:00,12.22,14.37,764026,67.73,108,0.00
20:00,12.66,14.81,759280,65.53,108,0.00
20:00,12.76,14.91,718419,55.37,144,0.00
20:00,13.63,15.78,763453,56.20,144,100.00
20:00,14.06,16.21,718421,54.43,180,0.00
20:00,14.69,16.84,763458,70.17,180,0.00
20:00,15.25,17.4,737158,70.17,180,0.00
20:00,15.45,17.6,737313,70.17,180,0.00
20:00,16.42,S.18,737320,63.77,108,0.00
20:00,16.76,S.52,716028,66.50,108,33.33
20:00,17.03,18.53,716067,60.00,108,0.00
20:00,17.25,18.75,716069,65.00,144,100.00
20:00,17.53,19.03,716072,59.93,216,0.00
20:00,17.81,19.31,717059,65.80,216,83.33
20:00,18.16,19.66,716075,67.10,216,100.00
20:00,18.55,20.05,716078,64.97,216,94.44
20:00,19.16,20.66,765098,60.17,144,0.00
20:00,19.29,20.79,716081,57.03,144,100.00
20:00,19.54,21.04,737344,55.43,144,100.00
20:00,19.75,21.25,717070,52.93,144,100.00
20:00,20.04,21.54,716085,52.77,144,100.00
20:00,20.51,22.01,716087,58.30,180,100.00
20:00,20.90,22.397,765451,56.77,144,100.00
20:00,21.41,22.91,716092,60.37,144,100.00
20:00,21.79,23.29,717077,60.43,144,100.00
20:00,21.88,23.38,717075,59.93,144,100.00
20:00,22.43,23.93,717089,60.43,144,100.00
20:00,22.53,24.029,717083,57.73,144,0.00
20:00,22.82,24.32,717084,58.37,144,0.00
20:00,23.27,24.77,717093,62.27,144,100.00
20:00,23.37,24.87,717097,60.00,144,91.67
20:00,23.76,25.26,717105,59.73,144,100.00
20:00,23.89,25.39,717110,63.30,144,100.00
20:00,24.27,25.77,717114,61.20,144,100.00
20:00,24.39,25.89,718445,62.10,144,83.33
20:00,24.81,26.31,717123,60.73,144,100.00
20:00,25.29,26.79,717127,62.97,144,100.00
20:00,25.44,26.94,717131,62.47,144,83.33
20:00,25.62,27.12,717133,63.83,144,33.33
20:00,26.33,27.83,717136,67.90,180,100.00
20:00,26.59,28.09,716126,65.43,144,0.00
20:00,27.28,28.78,717146,63.07,144,100.00
20:00,27.60,29.1,774440,67.73,180,100.00
20:00,28.01,29.51,717152,66.37,144,0.00
20:00,28.48,29.98,717155,69.63,144,0.00
20:00,29.19,30.69,717156,62.67,144,0.00
20:00,29.80,31.3,768173,65.33,144,66.67
20:00,30.50,32,775552,56.47,180,0.00
20:00,30.81,32.31,717165,53.83,144,100.00
20:00,31.00,32.5,775030,55.47,144,0.00
20:00,31.96,33.46,717174,70.17,144,0.00
20:00,32.50,34,764222,70.17,144,0.00
20:00,32.94,34.44,717179,70.17,144,0.00
20:00,33.40,34.9,763695,70.87,180,0.00
20:00,33.86,35.36,717185,69.47,144,0.00
